source,current_name,module,kind,parameters
python,build_item_parameter_evidence,fast_mlsirm.rubric.item_parameter_evidence,function,"item_id, item_version, response_model_id, parameter_artifact_fingerprint, status, provisional_method=None, provisional_basis_fingerprint=None, calibration_evidence_fingerprint=None, schema_version='1.0'"
python,BlueprintPlan,fast_mlsirm.rubric.models,class,"difficulty_bands=(<DifficultyBand.EASY: 'easy'>, <DifficultyBand.MEDIUM: 'medium'>, <DifficultyBand.HARD: 'hard'>), evidence_modes=(<EvidenceMode.SINGLE_SOURCE: 'single_source'>,), items_per_cell=1, seed=0"
python,DifficultyBand,fast_mlsirm.rubric.models,class,*values
python,EvidenceMode,fast_mlsirm.rubric.models,class,*values
python,ItemBlueprint,fast_mlsirm.rubric.models,class,"blueprint_id, rubric_id, rubric_fingerprint, task_family, difficulty_band, evidence_mode, replicate_index, generation_seed, response_format, scoring_levels, evidence_requirements, prohibited_patterns=(), rubric_version='1.0.0', schema_version='1.0'"
python,ResponseFormat,fast_mlsirm.rubric.models,class,*values
python,RubricLevel,fast_mlsirm.rubric.models,class,"score, label, descriptor, observable_indicators"
python,RubricSpecification,fast_mlsirm.rubric.models,class,"rubric_id, construct_id, construct_definition, response_format, levels, task_families, evidence_requirements, prohibited_patterns=(), locale='en', rubric_version='1.0.0', schema_version='1.0'"
python,FacetsPilotDesign,fast_mlsirm.rubric.pilot_observations,class,"pilot_study_id, respondent_ids, item_provenance, rater_ids, n_cat, responses, response_states, schema_version='1.0', _design_token=None"
python,MirtPilotDesign,fast_mlsirm.rubric.pilot_observations,class,"pilot_study_id, respondent_ids, item_provenance, factor_testlet_ids, item_factor_ids, responses, response_states, rater_assignments, schema_version='1.0', _design_token=None"
python,PilotItemProvenance,fast_mlsirm.rubric.pilot_observations,class,"item_id, pilot_record_fingerprint, query_testlet_id, generator_family_id, judge_policy_id, occasion_id"
python,PilotObservationError,fast_mlsirm.rubric.pilot_observations,class,"code, path, message"
python,PilotObservationRecord,fast_mlsirm.rubric.pilot_observations,class,"pilot_study_id, query_testlet_id, generator_family_id, judge_policy_id, occasion_id, respondent_id, item_id, rater_id, pilot_record_fingerprint, response_state, category=None, schema_version='1.0', _admission_token=None"
python,PilotResponseState,fast_mlsirm.rubric.pilot_observations,class,*values
python,build_facets_pilot_design,fast_mlsirm.rubric.pilot_observations,function,"records, n_cat=None"
python,build_mirt_pilot_design,fast_mlsirm.rubric.pilot_observations,function,records
python,build_pilot_observation_record,fast_mlsirm.rubric.pilot_observations,function,"pilot_record, respondent_id, rater_id, response_state, category=None"
python,CandidateScreeningResult,fast_mlsirm.rubric.semantic_screening,class,"screening_policy_id, screening_policy_version, evaluator_kind, evaluator_fingerprint, candidate_fingerprint, audit_report_fingerprint, checks, schema_version='1.0', _creation_token=None"
python,ScreeningDimension,fast_mlsirm.rubric.semantic_screening,class,*values
python,ScreeningEvaluatorKind,fast_mlsirm.rubric.semantic_screening,class,*values
python,ScreeningStatus,fast_mlsirm.rubric.semantic_screening,class,*values
python,SemanticScreeningCheck,fast_mlsirm.rubric.semantic_screening,class,"dimension, status, decision_evidence_fingerprint, limitation_decision_fingerprint=None, _creation_token=None"
python,build_candidate_screening_result,fast_mlsirm.rubric.semantic_screening,function,"candidate, audit_report, screening_policy_id, screening_policy_version, evaluator_kind, evaluator_fingerprint, checks"
python,build_semantic_screening_check,fast_mlsirm.rubric.semantic_screening,function,"dimension, status, decision_evidence_fingerprint, limitation_decision_fingerprint=None"
python,TestletPilotDesign,fast_mlsirm.rubric.testlet_pilot,class,"binary_design, schema_version='1.0', _design_token=None"
python,build_testlet_pilot_design,fast_mlsirm.rubric.testlet_pilot,function,records
python,PilotCandidateRecord,fast_mlsirm.rubric.verified_pilot,class,"pilot_study_id, query_testlet_id, generator_family_id, judge_policy_id, occasion_id, item_id, candidate_fingerprint, audit_report_fingerprint, audit_policy_id, audit_policy_version, blueprint_id, rubric_id, rubric_version, lifecycle_state=<CandidateLifecycleState.PILOT: 'pilot'>, schema_version='1.0', _admission_token=None"
python,AchievedProportion,fast_mlsirm.sampling_design,class,"schema_version, source_identity, source_sha256, algorithm_version, design_artifact_sha256, population_size, sample_size, success_count, estimated_proportion, design_variance, confidence_level, interval_method, lower_success_count, upper_success_count, lower_proportion, upper_proportion, input_sha256, output_sha256, artifact_sha256"
python,ProportionSamplingDesign,fast_mlsirm.sampling_design,class,"schema_version, source_identity, source_sha256, algorithm_version, population_size, expected_proportion, confidence_level, critical_value, margin_of_error, uncorrected_sample_size, sample_size, finite_population_correction, allocation_method, strata, stratum_sample_sizes, stratum_inclusion_probability_ratios, input_sha256, output_sha256, artifact_sha256"
python,SamplingStratum,fast_mlsirm.sampling_design,class,"population_size, expected_proportion"
python,finite_population_achieved_proportion,fast_mlsirm.sampling_design,function,"design, success_count"
python,finite_population_proportion_design,fast_mlsirm.sampling_design,function,"population_size, confidence_level, margin_of_error, strata, allocation_method"
python,BradleyTerryResult,fast_mlsirm.scaling,class,"params, weights, iterations"
python,BrattResult,fast_mlsirm.scaling,class,"alpha, alpha0, iterations, log_likelihood"
python,CircularTriadsResult,fast_mlsirm.scaling,class,"t, t_max, t_exp, zeta, chi2, df, p_value, exact"
python,EloResult,fast_mlsirm.scaling,class,"ratings, games, wins, draws, losses, lag"
python,ElomResult,fast_mlsirm.scaling,class,"ratings, games, places, lag"
python,FideResult,fast_mlsirm.scaling,class,"ratings, games, wins, draws, losses, lag, elite, opponent"
python,Glicko2Result,fast_mlsirm.scaling,class,"ratings, deviations, volatilities, games, wins, draws, losses, lag"
python,GlickoResult,fast_mlsirm.scaling,class,"ratings, deviations, games, wins, draws, losses, lag"
python,KendallUResult,fast_mlsirm.scaling,class,"sigma, u, min_u, chi2, df, p_value"
python,LsrResult,fast_mlsirm.scaling,class,"params, weights, iterations"
python,StephensonResult,fast_mlsirm.scaling,class,"ratings, deviations, games, wins, draws, losses, lag"
python,ThurstoneResult,fast_mlsirm.scaling,class,"scale, gof, model, residual"
python,bradley_terry_mm,fast_mlsirm.scaling,function,"wins, alpha=0.0, max_iter=10000, tol=1e-08"
python,bratt_mm,fast_mlsirm.scaling,function,"wins, ties, ref_index=0, ref_value=1.0, max_iter=10000, tol=1e-10"
python,circular_triads,fast_mlsirm.scaling,function,"mat, alternative='two.sided', correct=True"
python,elo_rating,fast_mlsirm.scaling,function,"games, n_players, init=2200.0, kfac=27.0, gamma=None"
python,elom_rating,fast_mlsirm.scaling,function,"periods, players, scores, n_players, base=(30.0, 10.0, -10.0, -30.0), init=1500.0, init_games=None, init_lag=None, init_places=None, kfac=('kriichi', 400.0, 0.2), placing=False"
python,fide_rating,fast_mlsirm.scaling,function,"games, n_players, init=2200.0, kv=(10.0, 15.0, 30.0), gamma=None"
python,glicko2_rating,fast_mlsirm.scaling,function,"games, n_players, init=(2200.0, 300.0, 0.15), gamma=None, tau=1.2, rdmax=350.0"
python,glicko_rating,fast_mlsirm.scaling,function,"games, n_players, init=(2200.0, 300.0), gamma=None, cval=15.0, rdmax=350.0"
python,ilsr_pairwise,fast_mlsirm.scaling,function,"wins, alpha=0.0, max_iter=100, tol=1e-08"
python,ilsr_rankings,fast_mlsirm.scaling,function,"rankings, n, alpha=0.0, max_iter=100, tol=1e-08"
python,ilsr_top1,fast_mlsirm.scaling,function,"data, n, alpha=0.0, max_iter=100, tol=1e-08"
python,kendall_u,fast_mlsirm.scaling,function,"mat, correct=True"
python,lsr_pairwise,fast_mlsirm.scaling,function,"wins, alpha=0.0"
python,lsr_rankings,fast_mlsirm.scaling,function,"rankings, n, alpha=0.0"
python,lsr_top1,fast_mlsirm.scaling,function,"data, n, alpha=0.0"
python,metrics_rating,fast_mlsirm.scaling,function,"act, pred, cap=(0.01, 0.99), scale=True"
python,predict_rating,fast_mlsirm.scaling,function,"ratings, games, white, black, deviations=None, gamma=30.0, tng=15, trat=None, thresh=None"
python,predict_rating_multi,fast_mlsirm.scaling,function,"ratings, games, players, tng=15, trat=None, placing=False"
python,rank_centrality,fast_mlsirm.scaling,function,"wins, alpha=0.0"
python,stephenson_rating,fast_mlsirm.scaling,function,"games, n_players, init=(2200.0, 300.0), gamma=None, init_games=None, init_lag=None, cval=10.0, hval=10.0, bval=0.0, lambda_=2.0, rdmax=350.0"
python,thurstone_case_v,fast_mlsirm.scaling,function,choice
python,AssessmentResponseType,fast_mlsirm.scoring.assessment,class,*values
python,AssessmentSpec,fast_mlsirm.scoring.assessment,class,"assessment_id, assessment_version, constructs, rubric_fingerprints, response_type, engine_policy, calibration_policy, validation_policy, adjudication_policy, monitoring_policy, reporting_policy, metadata, schema_version='1.0', _assessment_token=None"
python,ConstructSpec,fast_mlsirm.scoring.assessment,class,"construct_id, construct_definition, rubric_fingerprints"
python,build_assessment_spec,fast_mlsirm.scoring.assessment,function,"assessment_id, assessment_version, constructs, rubrics, response_type, engine_policy, calibration_policy, validation_policy, adjudication_policy, monitoring_policy, reporting_policy, metadata=None"
python,StaticFixtureEngine,fast_mlsirm.scoring.authorization,class,"descriptor, outcomes"
python,build_scoring_request,fast_mlsirm.scoring.authorization,function,"request_id, assessment, rubric, granularity, respondent_id, response_id, task_id, task_revision_fingerprint, task_family_id, occasion_id, criterion_ids=(), response_content_fingerprint, response_character_count, response_unit_count, metadata=None"
python,build_scoring_result,fast_mlsirm.scoring.authorization,function,"result_id, request, engine, observations, assessment=None, execution_attempt=1, diagnostics=None"
python,ScoringFacetsCalibrationBundle,fast_mlsirm.scoring.calibration,class,"assessment_fingerprint, rubric_fingerprint, construct_id, occasion_id, category_values, designs, schema_version='1.0', _bundle_token=None"
python,ScoringFacetsDesign,fast_mlsirm.scoring.calibration,class,"assessment_fingerprint, rubric_fingerprint, construct_id, occasion_id, criterion_id, category_values, respondent_ids, task_revision_fingerprints, task_ids, task_family_ids, response_ids, response_respondent_ids, response_task_revision_fingerprints, response_task_ids, response_content_fingerprints, rater_engine_ids, rater_engine_family_ids, rater_engine_fingerprints, rating_records, respondent_task_connected, task_rater_connected, connected, schema_version='1.0', _design_token=None"
python,ScoringFacetsRatingRecord,fast_mlsirm.scoring.calibration,class,"assessment_fingerprint, rubric_fingerprint, construct_id, request_fingerprint, result_fingerprint, observation_fingerprint, respondent_id, response_id, response_content_fingerprint, task_id, task_revision_fingerprint, task_family_id, occasion_id, criterion_id, engine_id, engine_family_id, engine_fingerprint, status, score_category, allowed_scores, schema_version='1.0', _rating_token=None"
python,build_enterprise_issue_facets_calibration_bundle,fast_mlsirm.scoring.enterprise_issue.calibration,function,"executions, require_connected=True"
python,build_enterprise_issue_facets_rating_records,fast_mlsirm.scoring.enterprise_issue.calibration,function,"issue, request, result, engine"
python,AtomicIssueRecord,fast_mlsirm.scoring.enterprise_issue.contracts,class,"issue_id, issue_family_id, issue_content_fingerprint, source_record_fingerprints, evidence_spans, counterevidence_records, metadata, schema_version='1.0'"
python,CandidateIntervention,fast_mlsirm.scoring.enterprise_issue.contracts,class,"intervention_id, intervention_family_id, issue_content_fingerprint, intervention_content_fingerprint, stakeholder_ids, metadata, schema_version='1.0'"
python,CounterevidenceRecord,fast_mlsirm.scoring.enterprise_issue.contracts,class,"counterevidence_id, issue_content_fingerprint, evidence_span, metadata, schema_version='1.0'"
python,EnterpriseAssertionKind,fast_mlsirm.scoring.enterprise_issue.contracts,class,*values
python,EnterpriseSourceRecord,fast_mlsirm.scoring.enterprise_issue.contracts,class,"source_id, source_family_id, source_content_fingerprint, source_character_count, metadata, schema_version='1.0'"
python,EvidenceSpanRecord,fast_mlsirm.scoring.enterprise_issue.contracts,class,"source_id, source_record_fingerprint, span_id, span_content_fingerprint, assertion_kind, start_offset, end_offset, metadata, schema_version='1.0'"
python,StakeholderPerspective,fast_mlsirm.scoring.enterprise_issue.contracts,class,"perspective_id, stakeholder_id, issue_content_fingerprint, value_judgment_span, metadata, schema_version='1.0'"
python,DeterministicExplicitValueParser,fast_mlsirm.scoring.enterprise_issue.explicit_values,class,"currency_codes=('EUR', 'JPY', 'KRW', 'USD'), maximum_records=128"
python,EnterpriseExplicitValueParser,fast_mlsirm.scoring.enterprise_issue.explicit_values,class,"*args, **kwargs"
python,ExplicitValueKind,fast_mlsirm.scoring.enterprise_issue.explicit_values,class,*values
python,ExplicitValueRecord,fast_mlsirm.scoring.enterprise_issue.explicit_values,class,"source_id, source_record_fingerprint, span_content_fingerprint, start_offset, end_offset, value_kind, normalized_payload, parser_revision_fingerprint, metadata=<factory>, schema_version='1.0'"
python,parse_enterprise_explicit_values,fast_mlsirm.scoring.enterprise_issue.explicit_values,function,"source_record, source_text, parser=None"
python,build_enterprise_issue_score_observation,fast_mlsirm.scoring.enterprise_issue.observation,function,"observation_id, request, engine, criterion_id, status, score_category=None, reason_code=None, evidence_references=(), confidence_metadata=None"
python,fit_enterprise_issue_facets_calibration_reports,fast_mlsirm.scoring.enterprise_issue.reporting,function,"executions, report_id_prefix, q_theta=41, max_iter=500, tol=1e-06, require_connected=True, additional_review_trigger_ids=(), metadata=None"
python,build_enterprise_issue_scoring_request,fast_mlsirm.scoring.enterprise_issue.request,function,"request_id, assessment, rubric, issue, response_id, task_id, task_revision_fingerprint, task_family_id, occasion_id, criterion_ids, response_character_count, response_unit_count, stakeholder_perspectives=(), candidate_interventions=(), metadata=None"
python,enterprise_issue_evidence_references,fast_mlsirm.scoring.enterprise_issue.request,function,"issue, stakeholder_perspectives=()"
python,EnterpriseAtomicIssueExtractor,fast_mlsirm.scoring.enterprise_issue.semantic,class,"*args, **kwargs"
python,StaticEnterpriseIssueExtractor,fast_mlsirm.scoring.enterprise_issue.semantic,class,issues
python,extract_enterprise_atomic_issues,fast_mlsirm.scoring.enterprise_issue.semantic,function,"source_records, source_text_by_id, extractor"
python,render_essay_facets_calibration_report_html,fast_mlsirm.scoring.essay.calibration_report_html,function,"report, output_path, output_root=None, title=None"
python,EssayFacetsCalibrationReport,fast_mlsirm.scoring.essay.calibration_reporting,class,"report_id, source_design_fingerprint, assessment_fingerprint, rubric_fingerprint, construct_id, occasion_id, criterion_id, respondent_ids, task_revision_fingerprints, task_ids, task_family_ids, rater_engine_ids, rater_engine_family_ids, rater_engine_fingerprints, category_values, item_difficulty, rater_severity, thresholds, respondent_theta, loglik_trace, n_iter, converged, design_connected, fit_connected, n_parameters, review_trigger_ids, metadata, schema_version='1.0', _report_token=None"
python,build_essay_facets_calibration_report,fast_mlsirm.scoring.essay.calibration_reporting,function,"report_id, design, fit, source_design_fingerprint, additional_review_trigger_ids=(), metadata=None"
python,fit_essay_facets_calibration_report,fast_mlsirm.scoring.essay.calibration_reporting,function,"report_id, design, q_theta=41, max_iter=500, tol=1e-06, additional_review_trigger_ids=(), metadata=None"
python,EssayEvidenceKind,fast_mlsirm.scoring.essay.contracts,class,*values
python,EssayPrompt,fast_mlsirm.scoring.essay.contracts,class,"prompt_id, task_family_id, prompt_content_fingerprint, language_id, genre_id, maximum_response_characters, maximum_response_units, metadata, schema_version='1.0', _prompt_token=None"
python,EssayResponseEvidence,fast_mlsirm.scoring.essay.contracts,class,"evidence_reference, prompt_fingerprint, submission_fingerprint, evidence_kind, start_offset, end_offset, metadata, schema_version='1.0', _evidence_token=None"
python,EssayReviewFlag,fast_mlsirm.scoring.essay.contracts,class,*values
python,EssayScoringRequest,fast_mlsirm.scoring.essay.contracts,class,"scoring_request, prompt_fingerprint, submission_fingerprint, essay_evidence, schema_version='1.0', _request_token=None"
python,EssaySubmission,fast_mlsirm.scoring.essay.contracts,class,"submission_id, respondent_id, response_id, prompt_fingerprint, response_content_fingerprint, response_character_count, response_unit_count, review_flags, metadata, schema_version='1.0', _submission_token=None"
python,build_essay_prompt,fast_mlsirm.scoring.essay.contracts,function,"prompt_id, task_family_id, prompt_content_fingerprint, language_id, genre_id, maximum_response_characters, maximum_response_units, metadata=None"
python,build_essay_response_evidence,fast_mlsirm.scoring.essay.contracts,function,"prompt, submission, evidence_reference, evidence_kind, start_offset, end_offset, metadata=None"
python,build_essay_scoring_request,fast_mlsirm.scoring.essay.contracts,function,"request_id, assessment, rubric, prompt, submission, occasion_id, criterion_ids, essay_evidence=(), metadata=None"
python,build_essay_submission,fast_mlsirm.scoring.essay.contracts,function,"submission_id, prompt, respondent_id, response_id, response_content_fingerprint, response_character_count, response_unit_count, review_flags=(), metadata=None"
python,score_essay_request,fast_mlsirm.scoring.essay.contracts,function,"engine, request"
python,render_essay_score_report_html,fast_mlsirm.scoring.essay.report_html,function,"report, output_path, title=None"
python,EssayScoreReport,fast_mlsirm.scoring.essay.reporting,class,"report_id, essay_request, engine_descriptor, scoring_result, review_trigger_ids, metadata, schema_version='1.0', _report_token=None"
python,build_essay_score_report,fast_mlsirm.scoring.essay.reporting,function,"report_id, request, result, engine, additional_review_trigger_ids=(), metadata=None"
python,render_essay_validation_evidence_report_html,fast_mlsirm.scoring.essay.validation_report_html,function,"report, output_path, title=None"
python,EssayValidationEvidenceReport,fast_mlsirm.scoring.essay.validation_reporting,class,"report_id, assessment_spec, construct_id, rubric_fingerprint, criterion_id, automated_engine, reference_engine, validation_dataset_fingerprint, category_count, paired_observation_count, metrics, review_trigger_ids, metadata, schema_version='1.0', _report_token=None"
python,EssayValidationMetric,fast_mlsirm.scoring.essay.validation_reporting,class,"metric_id, value, interpretation_id, _metric_token=None"
python,build_essay_validation_evidence_report,fast_mlsirm.scoring.essay.validation_reporting,function,"report_id, assessment, construct_id, rubric_fingerprint, criterion_id, automated_engine, reference_engine, validation_dataset_fingerprint, automated_labels, reference_labels, category_count, human_human_labels=None, subgroup_labels=None, additional_review_trigger_ids=(), metadata=None"
python,EngineDescriptor,fast_mlsirm.scoring.execution,class,"engine_id, engine_family_id, provider_id, engine_version, engine_kind, model_id, prompt_driven, prompt_template_fingerprint, metadata, schema_version='1.0', _engine_token=None"
python,EngineKind,fast_mlsirm.scoring.execution,class,*values
python,EvidenceReference,fast_mlsirm.scoring.execution,class,"source_id, span_id, content_fingerprint, evidence_role=<EvidenceRole.SUPPORTING: 'supporting_evidence'>, schema_version='1.0'"
python,EvidenceRole,fast_mlsirm.scoring.execution,class,*values
python,FixtureOutcome,fast_mlsirm.scoring.execution,class,"criterion_id, status, score_category=None, reason_code=None, evidence_references=(), confidence_metadata=None"
python,ObservationGranularity,fast_mlsirm.scoring.execution,class,*values
python,ObservationStatus,fast_mlsirm.scoring.execution,class,*values
python,ScoreObservation,fast_mlsirm.scoring.execution,class,"observation_id, request_fingerprint, engine_fingerprint, assessment_fingerprint, rubric_fingerprint, construct_id, granularity, criterion_id, status, score_category, reason_code, evidence_references, confidence_metadata, schema_version='1.0', _observation_token=None"
python,ScoringEngine,fast_mlsirm.scoring.execution,class,"*args, **kwargs"
python,ScoringRequest,fast_mlsirm.scoring.execution,class,"request_id, assessment_fingerprint, rubric_id, rubric_fingerprint, construct_id, response_format, granularity, respondent_id, response_id, task_id, task_revision_fingerprint, task_family_id, occasion_id, criterion_ids, allowed_scores, response_content_fingerprint, response_character_count, response_unit_count, metadata, schema_version='1.1', _request_token=None"
python,ScoringResult,fast_mlsirm.scoring.execution,class,"result_id, request_fingerprint, engine_fingerprint, granularity, requested_criterion_ids, observations, execution_attempt, diagnostics, schema_version='1.0', _result_token=None"
python,StaticFixtureEngine,fast_mlsirm.scoring.execution,class,"descriptor, outcomes"
python,build_engine_descriptor,fast_mlsirm.scoring.execution,function,"engine_id, engine_family_id, provider_id, engine_version, engine_kind, model_id=None, prompt_driven=False, prompt_template_fingerprint=None, metadata=None"
python,build_score_observation,fast_mlsirm.scoring.execution,function,"observation_id, request, engine, criterion_id, status, score_category=None, reason_code=None, evidence_references=(), confidence_metadata=None"
python,build_scoring_request,fast_mlsirm.scoring.execution,function,"request_id, assessment, rubric, granularity, respondent_id, response_id, task_id, task_revision_fingerprint, task_family_id, occasion_id, criterion_ids=(), response_content_fingerprint, response_character_count, response_unit_count, metadata=None"
python,build_scoring_result,fast_mlsirm.scoring.execution,function,"result_id, request, engine, observations, execution_attempt=1, diagnostics=None"
python,ItemBankEntry,fast_mlsirm.scoring.item_bank,class,"entry_id, item_id, item_version, rubric_fingerprint, blueprint_fingerprint, generation_contract_fingerprint, item_content_fingerprint, lifecycle_state, audit_evidence_fingerprints, screening_result_fingerprints, pilot_assignment_fingerprints, calibration_evidence_fingerprints, approval_decision_fingerprint, retirement_decision_fingerprint, predecessor_entry_fingerprint, metadata, _token=None"
python,ItemBankRelease,fast_mlsirm.scoring.item_bank,class,"release_id, release_version, entry_fingerprints, predecessor_release_fingerprint, cross_version_comparable, linking_evidence_fingerprints, metadata, _token=None"
python,ItemLifecycleState,fast_mlsirm.scoring.item_bank,class,*values
python,build_item_bank_entry,fast_mlsirm.scoring.item_bank,function,**values
python,build_item_bank_release,fast_mlsirm.scoring.item_bank,function,**values
python,migrate_scoring_request_v1,fast_mlsirm.scoring.migrations,function,"artifact, assessment, rubric, task_revision_fingerprint"
python,AdjudicationPolicy,fast_mlsirm.scoring.policies,class,"policy_id, trigger_ids, construct_ids"
python,CalibrationPolicy,fast_mlsirm.scoring.policies,class,"policy_id, model_id, construct_ids"
python,EnginePolicy,fast_mlsirm.scoring.policies,class,"policy_id, engine_ids=(), allow_human_raters=True, allow_automated_raters=False, minimum_raters_per_response=1"
python,MonitoringPolicy,fast_mlsirm.scoring.policies,class,"policy_id, metric_ids, construct_ids"
python,ReportingPolicy,fast_mlsirm.scoring.policies,class,"policy_id, format_ids, construct_ids, include_exact_values=True"
python,ValidationPolicy,fast_mlsirm.scoring.policies,class,"policy_id, metric_ids, construct_ids"
python,RAGCandidateVisibility,fast_mlsirm.scoring.rag,class,*values
python,RAGEvidenceRegime,fast_mlsirm.scoring.rag,class,*values
python,RAGPerturbationAnchor,fast_mlsirm.scoring.rag,class,"anchor_id, baseline_request_fingerprint, perturbed_request_fingerprint, perturbation_specification_fingerprint, perturbation_run_fingerprint, perturbation_kind, _anchor_token=None"
python,RAGPerturbationConstructBasis,fast_mlsirm.scoring.rag,class,*values
python,RAGPerturbationDirection,fast_mlsirm.scoring.rag,class,*values
python,RAGPerturbationKind,fast_mlsirm.scoring.rag,class,*values
python,build_rag_perturbation_anchor,fast_mlsirm.scoring.rag,function,"anchor_id, baseline_request, perturbed_request, perturbation_specification_fingerprint, perturbation_run_fingerprint, perturbation_kind"
python,build_rag_scoring_request,fast_mlsirm.scoring.rag,function,"request_id, assessment, rubric, query_id, query_revision_fingerprint, query_testlet_id, evidence_regime, candidate_visibility, system_configuration_id, system_configuration_fingerprint, system_run_id, response_id, retrieval_run_fingerprint, response_content_fingerprint, occasion_id, criterion_ids=(), response_character_count, response_unit_count, metadata=None"
python,build_rag_facets_calibration_bundle,fast_mlsirm.scoring.rag_calibration,function,"executions, require_connected=True"
python,build_rag_facets_rating_records,fast_mlsirm.scoring.rag_calibration,function,"request, result, engine"
python,RAGEvidenceRegimeLimitations,fast_mlsirm.scoring.rag_evidence,class,"regime, limitation_codes, _limitations_token=None"
python,rag_evidence_regime_limitations,fast_mlsirm.scoring.rag_evidence,function,regime
python,GbtResult,fast_mlsirm.security,class,"observed_matches, match_dist, p_value"
python,KIndexResult,fast_mlsirm.security,class,"wc, ws, m, subgroup, emp_agg, p, k_index"
python,KVariantsResult,fast_mlsirm.security,class,"wc, ws, m, mm, pr, pj, p1, p2, s1, s2, k1, k2, s1_index, s2_index"
python,WollackOmegaResult,fast_mlsirm.security,class,"observed_matches, expected_matches, variance, omega, p_value"
python,gbt,fast_mlsirm.security,function,"matches, match_probs"
python,k_index,fast_mlsirm.security,function,"responses, copier, source"
python,k_variants,fast_mlsirm.security,function,"responses, copier, source"
python,wollack_omega,fast_mlsirm.security,function,"copier, source, probs, n_options"
python,bank_information,fast_mlsirm.serving,function,"bundle, theta, xi=None, device='auto'"
python,cat_next_item,fast_mlsirm.serving,function,"bundle, responses_so_far, prior=None, device='auto'"
python,export_serving_bundle,fast_mlsirm.serving,function,"result, item_codes, factor_id, path=None, q_theta=21, q_xi=11, eps_distance=1e-08, screening_audit=None, dim_names=None"
python,load_serving_bundle,fast_mlsirm.serving,function,path
python,plausible_values,fast_mlsirm.serving,function,"bundle, responses, n_draws=5, seed=1, prior=None, device='auto'"
python,score_respondents,fast_mlsirm.serving,function,"bundle, responses, mask=None, method='eap', prior=None, device='auto'"
python,serving_prior,fast_mlsirm.serving,function,bundle
python,simulate,fast_mlsirm.simulation,function,config=None
python,HofsteeResult,fast_mlsirm.standard_setting,class,"cut_score, fail_rate, failed, cum_freq_percent"
python,hofstee,fast_mlsirm.standard_setting,function,"scores, min_cut, max_cut, min_fail, max_fail"
python,StructuralComparisonOutcome,fast_mlsirm.structural_selection,class,*values
python,StructuralSelectionDecision,fast_mlsirm.structural_selection,class,*values
python,StructuralSelectionEvidence,fast_mlsirm.structural_selection,class,"simpler_candidate_id, more_complex_candidate_id, relation_evidence, comparison_outcome, simpler_score_interpretation_supported, more_complex_score_interpretation_supported, recovery_evidence_sufficient"
python,StructuralSelectionResult,fast_mlsirm.structural_selection,class,"decision, selected_candidate_id, required_procedure, reason_code"
python,govern_structural_selection,fast_mlsirm.structural_selection,function,evidence
python,SubscoreResult,fast_mlsirm.subscores,class,"alpha, alpha_total, corr, disattenuated_corr, prmse_s, prmse_x, prmse_sx, tau, beta, gamma, added_value_s, added_value_sx, observed, total, subscore_s, subscore_x, subscore_sx"
python,subscore_analysis,fast_mlsirm.subscores,function,"responses, groups"
python,assemble_test_form,fast_mlsirm.test_design,function,"information, length, content=None, min_per_content=None, max_per_content=None, exclude=None"
python,item_information,fast_mlsirm.test_design,function,"params, factor_id, theta=None, person_index=None, model='MLS2PLM'"
python,select_cat_item,fast_mlsirm.test_design,function,"params, factor_id, theta=None, person_index=None, administered=None, model='MLS2PLM'"
python,TestletFit,fast_mlsirm.testlet,class,"model, a, b, beta, sigma2, theta, loglik_trace, n_iter, converged, n_parameters, termination_reason='unknown', final_loglik_change=nan"
python,fit_testlet,fast_mlsirm.testlet,function,"responses, testlet_id, model='rasch', max_iter=500, tol=1e-06, q_gamma=21, estimate_sigma=True, init_sigma2=0.5, require_convergence=False"
python,TwoTierGrmFit,fast_mlsirm.two_tier_grm,class,"a_primary, a_specific, threshold, phi, theta_p_eap, theta_p_sd, category_counts, n_cat, n_primary, n_specific, loglik_trace, n_iter, converged, termination_reason, final_loglik_change, best_start, n_parameters"
python,fit_two_tier_grm,fast_mlsirm.two_tier_grm,function,"responses, primary_map, specific_map, n_cat, n_primary, n_specific, q_primary, q_specific, max_iter=500, tol=1e-06, n_starts=1, seed=11400714819323198485"
python,TwoPlFit,fast_mlsirm.twopl,class,"model, loading, intercept, theta, corr, loglik_trace, n_iter, converged, n_parameters, termination_reason='unknown', final_loglik_change=nan"
python,fit_2pl,fast_mlsirm.twopl,function,"responses, model=1, q=21, estimate_corr=False, max_iter=500, tol=1e-06, node_rule='gh', xi_points=4000, xi_seed=11400714819323198485"
python,DimensionalityDiagnostics,fast_mlsirm.types,class,"candidates, best"
python,FitDiagnostics,fast_mlsirm.types,class,"itemfit, personfit, model_fit, factorfit=None, categoryfit=None, groupfit=None, clusterfit=None, group_itemfit=None, cluster_itemfit=None"
python,FitResult,fast_mlsirm.types,class,"params, model, optimizer, backend, rust_device, objective, loglik_trace, objective_trace, convergence_status, n_iter, population=None, ic=None"
python,MLSIRMParams,fast_mlsirm.types,class,"theta, alpha, b, xi, zeta, tau"
python,RecoveryReport,fast_mlsirm.types,class,"summary, metrics"
python,SimulationData,fast_mlsirm.types,class,"Y, factor_id, truth, Phi, probabilities, config"
python,SelectionUtilityResult,fast_mlsirm.utility,class,"xc, ux, pux, utility_gain"
python,TaylorRussellResult,fast_mlsirm.utility,class,"success_ratio, base_rate, q_joint"
